Post-Process,CPU,0.01725,ms,CUDA,0.01776,ms
Network,CPU,3.39185,ms,CUDA,3.24771,ms
Pre-Process,CPU,0.04943,ms,CUDA,0.00787,ms
Total,CPU,5.47506,ms,CUDA,4.80275,ms
Post-Process,CPU,0.07788,ms,CUDA,0,ms
Network,CPU,5.32222,ms,CUDA,4.79539,ms
Pre-Process,CPU,0.07496,ms,CUDA,0.00736,ms
Total,CPU,3.49766,ms,CUDA,3.30154,ms
Post-Process,CPU,0.02045,ms,CUDA,0.02048,ms
Network,CPU,3.42874,ms,CUDA,3.27238,ms
Pre-Process,CPU,0.04847,ms,CUDA,0.00867,ms
Total,CPU,5.42575,ms,CUDA,4.90086,ms
Post-Process,CPU,0.02435,ms,CUDA,0.00102,ms
Network,CPU,5.32958,ms,CUDA,4.89165,ms
Pre-Process,CPU,0.07183,ms,CUDA,0.00819,ms
Total,CPU,3.51765,ms,CUDA,3.30826,ms
Post-Process,CPU,0.02812,ms,CUDA,0.02842,ms
Network,CPU,3.44026,ms,CUDA,3.2712,ms
Pre-Process,CPU,0.04927,ms,CUDA,0.00864,ms
Total,CPU,5.30971,ms,CUDA,5.39312,ms
Post-Process,CPU,0.05023,ms,CUDA,0,ms
Network,CPU,5.20947,ms,CUDA,5.38522,ms
Pre-Process,CPU,0.05001,ms,CUDA,0.0079,ms
Total,CPU,6.0707,ms,CUDA,5.97469,ms
Post-Process,CPU,0.06607,ms,CUDA,0.06634,ms
Network,CPU,5.95469,ms,CUDA,5.89981,ms
Pre-Process,CPU,0.04994,ms,CUDA,0.00854,ms
Total,CPU,4.4908,ms,CUDA,4.34298,ms
Post-Process,CPU,0.05273,ms,CUDA,0.0528,ms
Network,CPU,4.27026,ms,CUDA,4.2704,ms
Pre-Process,CPU,0.16781,ms,CUDA,0.01978,ms
